quote_datetime,option_type,expiration,strike,mid
2025-12-01T10:13:00Z,C,2025-12-19,6840,85.55000000000001
2025-12-01T10:14:00Z,C,2025-12-19,6840,86.1
2025-12-01T10:15:00Z,C,2025-12-19,6840,84.2
2025-12-01T10:16:00Z,C,2025-12-19,6840,83.1
2025-12-01T10:17:00Z,C,2025-12-19,6840,84.65
2025-12-01T10:18:00Z,C,2025-12-19,6840,83.94999999999999
2025-12-01T10:19:00Z,C,2025-12-19,6840,84
2025-12-01T10:20:00Z,C,2025-12-19,6840,84.3
2025-12-01T10:21:00Z,C,2025-12-19,6840,82.85
2025-12-01T10:22:00Z,C,2025-12-19,6840,82.1
2025-12-01T10:23:00Z,C,2025-12-19,6840,81.65
2025-12-01T10:24:00Z,C,2025-12-19,6840,81.55
2025-12-01T10:25:00Z,C,2025-12-19,6840,81.1
2025-12-01T10:26:00Z,C,2025-12-19,6840,80.4
2025-12-01T10:27:00Z,C,2025-12-19,6840,81.4
2025-12-01T10:28:00Z,C,2025-12-19,6840,80.85
2025-12-01T10:29:00Z,C,2025-12-19,6840,81.35
2025-12-01T10:30:00Z,C,2025-12-19,6840,80.65
2025-12-01T10:31:00Z,C,2025-12-19,6840,79.4
2025-12-01T10:32:00Z,C,2025-12-19,6840,80.55000000000001
2025-12-01T10:33:00Z,C,2025-12-19,6840,80.25
2025-12-01T10:34:00Z,C,2025-12-19,6840,79.15
2025-12-01T10:35:00Z,C,2025-12-19,6840,77.7
2025-12-01T10:36:00Z,C,2025-12-19,6840,78.30000000000001
2025-12-01T10:37:00Z,C,2025-12-19,6840,80.05000000000001
2025-12-01T10:38:00Z,C,2025-12-19,6840,78.7
2025-12-01T10:39:00Z,C,2025-12-19,6840,80.1
2025-12-01T10:40:00Z,C,2025-12-19,6840,81.2
2025-12-01T10:41:00Z,C,2025-12-19,6840,80.5
2025-12-01T10:42:00Z,C,2025-12-19,6840,80.65
2025-12-01T10:43:00Z,C,2025-12-19,6840,82
2025-12-01T10:44:00Z,C,2025-12-19,6840,80.9
2025-12-01T10:45:00Z,C,2025-12-19,6840,81.35
2025-12-01T10:46:00Z,C,2025-12-19,6840,81.94999999999999
2025-12-01T10:47:00Z,C,2025-12-19,6840,80.8
2025-12-01T10:48:00Z,C,2025-12-19,6840,80.6
2025-12-01T10:49:00Z,C,2025-12-19,6840,81.6
2025-12-01T10:50:00Z,C,2025-12-19,6840,81.7
2025-12-01T10:51:00Z,C,2025-12-19,6840,82.19999999999999
2025-12-01T10:52:00Z,C,2025-12-19,6840,84.1
2025-12-01T10:53:00Z,C,2025-12-19,6840,86.6
2025-12-01T10:54:00Z,C,2025-12-19,6840,87.05000000000001
2025-12-01T10:55:00Z,C,2025-12-19,6840,87.6
2025-12-01T10:56:00Z,C,2025-12-19,6840,87.7
2025-12-01T10:57:00Z,C,2025-12-19,6840,87.8
2025-12-01T10:58:00Z,C,2025-12-19,6840,88
2025-12-01T10:59:00Z,C,2025-12-19,6840,88.1
2025-12-01T11:00:00Z,C,2025-12-19,6840,87.85
2025-12-01T11:01:00Z,C,2025-12-19,6840,87.4
2025-12-01T11:02:00Z,C,2025-12-19,6840,87.7
2025-12-01T11:03:00Z,C,2025-12-19,6840,87.55000000000001
2025-12-01T11:04:00Z,C,2025-12-19,6840,87.75
2025-12-01T11:05:00Z,C,2025-12-19,6840,87.8
2025-12-01T11:06:00Z,C,2025-12-19,6840,86.25
2025-12-01T11:07:00Z,C,2025-12-19,6840,84.7
2025-12-01T11:08:00Z,C,2025-12-19,6840,83.6
2025-12-01T11:09:00Z,C,2025-12-19,6840,82.94999999999999
2025-12-01T11:10:00Z,C,2025-12-19,6840,84.1
2025-12-01T11:11:00Z,C,2025-12-19,6840,83.9
2025-12-01T11:12:00Z,C,2025-12-19,6840,82.7
2025-12-01T11:13:00Z,C,2025-12-19,6840,83.35
2025-12-01T11:14:00Z,C,2025-12-19,6840,84
2025-12-01T11:15:00Z,C,2025-12-19,6840,82.55000000000001
2025-12-01T11:16:00Z,C,2025-12-19,6840,81.7
2025-12-01T11:17:00Z,C,2025-12-19,6840,81.35
2025-12-01T11:18:00Z,C,2025-12-19,6840,81.9
2025-12-01T11:19:00Z,C,2025-12-19,6840,83.3
2025-12-01T11:20:00Z,C,2025-12-19,6840,82.5
2025-12-01T11:21:00Z,C,2025-12-19,6840,84.55
2025-12-01T11:22:00Z,C,2025-12-19,6840,85.05000000000001
2025-12-01T11:23:00Z,C,2025-12-19,6840,84.1
2025-12-01T11:24:00Z,C,2025-12-19,6840,83.4
2025-12-01T11:25:00Z,C,2025-12-19,6840,83.65
2025-12-01T11:26:00Z,C,2025-12-19,6840,84.3
2025-12-01T11:27:00Z,C,2025-12-19,6840,84.85
2025-12-01T11:28:00Z,C,2025-12-19,6840,84.2
2025-12-01T11:29:00Z,C,2025-12-19,6840,83.55
2025-12-01T11:30:00Z,C,2025-12-19,6840,84.2
2025-12-01T11:31:00Z,C,2025-12-19,6840,85.15
2025-12-01T11:32:00Z,C,2025-12-19,6840,85.75
2025-12-01T11:33:00Z,C,2025-12-19,6840,85.3
2025-12-01T11:34:00Z,C,2025-12-19,6840,85.15
2025-12-01T11:35:00Z,C,2025-12-19,6840,85.55
2025-12-01T11:36:00Z,C,2025-12-19,6840,85.95
2025-12-01T11:37:00Z,C,2025-12-19,6840,85.6
2025-12-01T11:38:00Z,C,2025-12-19,6840,86.6
2025-12-01T11:39:00Z,C,2025-12-19,6840,86.8
2025-12-01T11:40:00Z,C,2025-12-19,6840,86
2025-12-01T11:41:00Z,C,2025-12-19,6840,86.25
2025-12-01T11:42:00Z,C,2025-12-19,6840,86.65
2025-12-01T11:43:00Z,C,2025-12-19,6840,88.4
2025-12-01T11:44:00Z,C,2025-12-19,6840,89.44999999999999
2025-12-01T11:45:00Z,C,2025-12-19,6840,88.8
2025-12-01T11:46:00Z,C,2025-12-19,6840,89.1
2025-12-01T11:47:00Z,C,2025-12-19,6840,90.2
2025-12-01T11:48:00Z,C,2025-12-19,6840,90.3
2025-12-01T11:49:00Z,C,2025-12-19,6840,89.65
2025-12-01T11:50:00Z,C,2025-12-19,6840,89.45
2025-12-01T11:51:00Z,C,2025-12-19,6840,89.05000000000001
2025-12-01T11:52:00Z,C,2025-12-19,6840,89.7
2025-12-01T11:53:00Z,C,2025-12-19,6840,89
2025-12-01T11:54:00Z,C,2025-12-19,6840,88.5
2025-12-01T11:55:00Z,C,2025-12-19,6840,88.15
2025-12-01T11:56:00Z,C,2025-12-19,6840,88.55
2025-12-01T11:57:00Z,C,2025-12-19,6840,88.25
2025-12-01T11:58:00Z,C,2025-12-19,6840,88
2025-12-01T11:59:00Z,C,2025-12-19,6840,87.8
2025-12-01T12:00:00Z,C,2025-12-19,6840,88.25
2025-12-01T12:01:00Z,C,2025-12-19,6840,89.2
2025-12-01T12:02:00Z,C,2025-12-19,6840,89.15
2025-12-01T12:03:00Z,C,2025-12-19,6840,88.1
2025-12-01T12:04:00Z,C,2025-12-19,6840,88.25
2025-12-01T12:05:00Z,C,2025-12-19,6840,89.7
2025-12-01T12:06:00Z,C,2025-12-19,6840,89.55
2025-12-01T12:07:00Z,C,2025-12-19,6840,90
2025-12-01T12:08:00Z,C,2025-12-19,6840,90.45
2025-12-01T12:09:00Z,C,2025-12-19,6840,89.85
2025-12-01T12:10:00Z,C,2025-12-19,6840,89.25
2025-12-01T12:11:00Z,C,2025-12-19,6840,89
2025-12-01T12:12:00Z,C,2025-12-19,6840,89.8
2025-12-01T12:13:00Z,C,2025-12-19,6840,89.5
2025-12-01T12:14:00Z,C,2025-12-19,6840,88.6
2025-12-01T12:15:00Z,C,2025-12-19,6840,87.7
2025-12-01T12:16:00Z,C,2025-12-19,6840,86.05000000000001
2025-12-01T12:17:00Z,C,2025-12-19,6840,87.30000000000001
2025-12-01T12:18:00Z,C,2025-12-19,6840,87.2
2025-12-01T12:19:00Z,C,2025-12-19,6840,87.35
2025-12-01T12:20:00Z,C,2025-12-19,6840,86.75
2025-12-01T12:21:00Z,C,2025-12-19,6840,86.4
2025-12-01T12:22:00Z,C,2025-12-19,6840,87.5
2025-12-01T12:23:00Z,C,2025-12-19,6840,87.6
2025-12-01T12:24:00Z,C,2025-12-19,6840,86.4
2025-12-01T12:25:00Z,C,2025-12-19,6840,87.15
2025-12-01T12:26:00Z,C,2025-12-19,6840,86.75
2025-12-01T12:27:00Z,C,2025-12-19,6840,88.2
2025-12-01T12:28:00Z,C,2025-12-19,6840,88.35
2025-12-01T12:29:00Z,C,2025-12-19,6840,88.35
2025-12-01T12:30:00Z,C,2025-12-19,6840,88
2025-12-01T12:31:00Z,C,2025-12-19,6840,86.85
2025-12-01T12:32:00Z,C,2025-12-19,6840,87.4
2025-12-01T12:33:00Z,C,2025-12-19,6840,87.35
2025-12-01T12:34:00Z,C,2025-12-19,6840,87.55
2025-12-01T12:35:00Z,C,2025-12-19,6840,87.85
2025-12-01T12:36:00Z,C,2025-12-19,6840,88.35
2025-12-01T12:37:00Z,C,2025-12-19,6840,89
2025-12-01T12:38:00Z,C,2025-12-19,6840,88.5
2025-12-01T12:39:00Z,C,2025-12-19,6840,87.55000000000001
2025-12-01T12:40:00Z,C,2025-12-19,6840,87.15
2025-12-01T12:41:00Z,C,2025-12-19,6840,88.3
2025-12-01T12:42:00Z,C,2025-12-19,6840,88.6
2025-12-01T12:43:00Z,C,2025-12-19,6840,89.4
2025-12-01T12:44:00Z,C,2025-12-19,6840,88.94999999999999
2025-12-01T12:45:00Z,C,2025-12-19,6840,90.75
2025-12-01T12:46:00Z,C,2025-12-19,6840,91.7
2025-12-01T12:47:00Z,C,2025-12-19,6840,91
2025-12-01T12:48:00Z,C,2025-12-19,6840,90.7
2025-12-01T12:49:00Z,C,2025-12-19,6840,91.5
2025-12-01T12:50:00Z,C,2025-12-19,6840,90.75
2025-12-01T12:51:00Z,C,2025-12-19,6840,89.1
2025-12-01T12:52:00Z,C,2025-12-19,6840,89.35
2025-12-01T12:53:00Z,C,2025-12-19,6840,89.4
2025-12-01T12:54:00Z,C,2025-12-19,6840,88.8
2025-12-01T12:55:00Z,C,2025-12-19,6840,88.75
2025-12-01T12:56:00Z,C,2025-12-19,6840,88.3
2025-12-01T12:57:00Z,C,2025-12-19,6840,87.6
2025-12-01T12:58:00Z,C,2025-12-19,6840,88.45
2025-12-01T12:59:00Z,C,2025-12-19,6840,89
2025-12-01T13:00:00Z,C,2025-12-19,6840,87.9
2025-12-01T13:01:00Z,C,2025-12-19,6840,89.3
2025-12-01T13:02:00Z,C,2025-12-19,6840,89.55
2025-12-01T13:03:00Z,C,2025-12-19,6840,89.25
2025-12-01T13:04:00Z,C,2025-12-19,6840,89.6
2025-12-01T13:05:00Z,C,2025-12-19,6840,89.45
2025-12-01T13:06:00Z,C,2025-12-19,6840,89.35
2025-12-01T13:07:00Z,C,2025-12-19,6840,88.8
2025-12-01T13:08:00Z,C,2025-12-19,6840,89.55
2025-12-01T13:09:00Z,C,2025-12-19,6840,90.1
2025-12-01T13:10:00Z,C,2025-12-19,6840,89.8
2025-12-01T13:11:00Z,C,2025-12-19,6840,89.8
2025-12-01T13:12:00Z,C,2025-12-19,6840,90.2
2025-12-01T13:13:00Z,C,2025-12-19,6840,90.65
2025-12-01T13:14:00Z,C,2025-12-19,6840,90.55
2025-12-01T13:15:00Z,C,2025-12-19,6840,90.8
2025-12-01T13:16:00Z,C,2025-12-19,6840,91.35
2025-12-01T13:17:00Z,C,2025-12-19,6840,90.65
2025-12-01T13:18:00Z,C,2025-12-19,6840,90.35
2025-12-01T13:19:00Z,C,2025-12-19,6840,90.2
2025-12-01T13:20:00Z,C,2025-12-19,6840,90.45
2025-12-01T13:21:00Z,C,2025-12-19,6840,89.55
2025-12-01T13:22:00Z,C,2025-12-19,6840,89.55000000000001
2025-12-01T13:23:00Z,C,2025-12-19,6840,89.85
2025-12-01T13:24:00Z,C,2025-12-19,6840,89.65
2025-12-01T13:25:00Z,C,2025-12-19,6840,90.2
2025-12-01T13:26:00Z,C,2025-12-19,6840,90.45
2025-12-01T13:27:00Z,C,2025-12-19,6840,90.65
2025-12-01T13:28:00Z,C,2025-12-19,6840,90.35
2025-12-01T13:29:00Z,C,2025-12-19,6840,90.45
2025-12-01T13:30:00Z,C,2025-12-19,6840,90.05
2025-12-01T13:31:00Z,C,2025-12-19,6840,91.05
2025-12-01T13:32:00Z,C,2025-12-19,6840,90.85
2025-12-01T13:33:00Z,C,2025-12-19,6840,90.85
2025-12-01T13:34:00Z,C,2025-12-19,6840,91
2025-12-01T13:35:00Z,C,2025-12-19,6840,91.3
2025-12-01T13:36:00Z,C,2025-12-19,6840,91.05
2025-12-01T13:37:00Z,C,2025-12-19,6840,91.95
2025-12-01T13:38:00Z,C,2025-12-19,6840,91.35
2025-12-01T13:39:00Z,C,2025-12-19,6840,91.65
2025-12-01T13:40:00Z,C,2025-12-19,6840,91.65
2025-12-01T13:41:00Z,C,2025-12-19,6840,91.45
2025-12-01T13:42:00Z,C,2025-12-19,6840,91.5
2025-12-01T13:43:00Z,C,2025-12-19,6840,91.15
2025-12-01T13:44:00Z,C,2025-12-19,6840,91.8
2025-12-01T13:45:00Z,C,2025-12-19,6840,91.7
2025-12-01T13:46:00Z,C,2025-12-19,6840,91.65
2025-12-01T13:47:00Z,C,2025-12-19,6840,92.2
2025-12-01T13:48:00Z,C,2025-12-19,6840,92.4
2025-12-01T13:49:00Z,C,2025-12-19,6840,91.8
2025-12-01T13:50:00Z,C,2025-12-19,6840,91.45
2025-12-01T13:51:00Z,C,2025-12-19,6840,92.45
2025-12-01T13:52:00Z,C,2025-12-19,6840,92
2025-12-01T13:53:00Z,C,2025-12-19,6840,92.15
2025-12-01T13:54:00Z,C,2025-12-19,6840,92
2025-12-01T13:55:00Z,C,2025-12-19,6840,91.9
2025-12-01T13:56:00Z,C,2025-12-19,6840,91.95
2025-12-01T13:57:00Z,C,2025-12-19,6840,92
2025-12-01T13:58:00Z,C,2025-12-19,6840,92.15
2025-12-01T13:59:00Z,C,2025-12-19,6840,92.05
2025-12-01T14:00:00Z,C,2025-12-19,6840,91.85
2025-12-01T14:01:00Z,C,2025-12-19,6840,89.9
2025-12-01T14:02:00Z,C,2025-12-19,6840,88.95
2025-12-01T14:03:00Z,C,2025-12-19,6840,89.5
2025-12-01T14:04:00Z,C,2025-12-19,6840,90
2025-12-01T14:05:00Z,C,2025-12-19,6840,88.8
2025-12-01T14:06:00Z,C,2025-12-19,6840,87.8
2025-12-01T14:07:00Z,C,2025-12-19,6840,88.15
2025-12-01T14:08:00Z,C,2025-12-19,6840,87.94999999999999
2025-12-01T14:09:00Z,C,2025-12-19,6840,87.65
2025-12-01T14:10:00Z,C,2025-12-19,6840,87.45
2025-12-01T14:11:00Z,C,2025-12-19,6840,86.85
2025-12-01T14:12:00Z,C,2025-12-19,6840,86.65
2025-12-01T14:13:00Z,C,2025-12-19,6840,86.2
2025-12-01T14:14:00Z,C,2025-12-19,6840,86.9
2025-12-01T14:15:00Z,C,2025-12-19,6840,87.35
2025-12-01T14:16:00Z,C,2025-12-19,6840,86.4
2025-12-01T14:17:00Z,C,2025-12-19,6840,85.7
2025-12-01T14:18:00Z,C,2025-12-19,6840,85.4
2025-12-01T14:19:00Z,C,2025-12-19,6840,85
2025-12-01T14:20:00Z,C,2025-12-19,6840,85.15
2025-12-01T14:21:00Z,C,2025-12-19,6840,84.95
2025-12-01T14:22:00Z,C,2025-12-19,6840,84.25
2025-12-01T14:23:00Z,C,2025-12-19,6840,83.4
2025-12-01T14:24:00Z,C,2025-12-19,6840,82.3
2025-12-01T14:25:00Z,C,2025-12-19,6840,82.55000000000001
2025-12-01T14:26:00Z,C,2025-12-19,6840,81.9
2025-12-01T14:27:00Z,C,2025-12-19,6840,81.4
2025-12-01T14:28:00Z,C,2025-12-19,6840,82.94999999999999
2025-12-01T14:29:00Z,C,2025-12-19,6840,81.35
2025-12-01T14:30:00Z,C,2025-12-19,6840,81.1
2025-12-01T14:31:00Z,C,2025-12-19,6840,80.7
2025-12-01T14:32:00Z,C,2025-12-19,6840,80.35
2025-12-01T14:33:00Z,C,2025-12-19,6840,79.5
2025-12-01T14:34:00Z,C,2025-12-19,6840,79.94999999999999
2025-12-01T14:35:00Z,C,2025-12-19,6840,80.55000000000001
2025-12-01T14:36:00Z,C,2025-12-19,6840,80.9
2025-12-01T14:37:00Z,C,2025-12-19,6840,82.35
2025-12-01T14:38:00Z,C,2025-12-19,6840,82.5
2025-12-01T14:39:00Z,C,2025-12-19,6840,81.05000000000001
2025-12-01T14:40:00Z,C,2025-12-19,6840,82.94999999999999
2025-12-01T14:41:00Z,C,2025-12-19,6840,82.05000000000001
2025-12-01T14:42:00Z,C,2025-12-19,6840,80.8
2025-12-01T14:43:00Z,C,2025-12-19,6840,80.15
2025-12-01T14:44:00Z,C,2025-12-19,6840,80.7
2025-12-01T14:45:00Z,C,2025-12-19,6840,79.65
2025-12-01T14:46:00Z,C,2025-12-19,6840,79.75
2025-12-01T14:47:00Z,C,2025-12-19,6840,80
2025-12-01T14:48:00Z,C,2025-12-19,6840,80.35
2025-12-01T14:49:00Z,C,2025-12-19,6840,79.7
2025-12-01T14:50:00Z,C,2025-12-19,6840,79.5
2025-12-01T14:51:00Z,C,2025-12-19,6840,79.5
2025-12-01T14:52:00Z,C,2025-12-19,6840,78.75
2025-12-01T14:53:00Z,C,2025-12-19,6840,79.44999999999999
2025-12-01T14:54:00Z,C,2025-12-19,6840,80.7
2025-12-01T14:55:00Z,C,2025-12-19,6840,80.3
2025-12-01T14:56:00Z,C,2025-12-19,6840,79.1
2025-12-01T14:57:00Z,C,2025-12-19,6840,79.6
2025-12-01T14:58:00Z,C,2025-12-19,6840,79.7
2025-12-01T14:59:00Z,C,2025-12-19,6840,79.8
2025-12-01T15:00:00Z,C,2025-12-19,6840,79.3
2025-12-01T15:01:00Z,C,2025-12-19,6840,79.65
2025-12-01T15:02:00Z,C,2025-12-19,6840,79.5
2025-12-01T15:03:00Z,C,2025-12-19,6840,78.95
2025-12-01T15:04:00Z,C,2025-12-19,6840,79.75
2025-12-01T15:05:00Z,C,2025-12-19,6840,79.9
2025-12-01T15:06:00Z,C,2025-12-19,6840,79.94999999999999
2025-12-01T15:07:00Z,C,2025-12-19,6840,79.7
2025-12-01T15:08:00Z,C,2025-12-19,6840,80.25
2025-12-01T15:09:00Z,C,2025-12-19,6840,80.4
2025-12-01T15:10:00Z,C,2025-12-19,6840,80.45
2025-12-01T15:11:00Z,C,2025-12-19,6840,82.05
2025-12-01T15:12:00Z,C,2025-12-19,6840,82.1
2025-12-01T15:13:00Z,C,2025-12-19,6840,82.55
2025-12-01T15:14:00Z,C,2025-12-19,6840,81.75
2025-12-01T15:15:00Z,C,2025-12-19,6840,82.4
2025-12-01T15:16:00Z,C,2025-12-19,6840,82.45
2025-12-01T15:17:00Z,C,2025-12-19,6840,82.05
2025-12-01T15:18:00Z,C,2025-12-19,6840,80.55
2025-12-01T15:19:00Z,C,2025-12-19,6840,80
2025-12-01T15:20:00Z,C,2025-12-19,6840,80.45
2025-12-01T15:21:00Z,C,2025-12-19,6840,81.4
2025-12-01T15:22:00Z,C,2025-12-19,6840,81.2
2025-12-01T15:23:00Z,C,2025-12-19,6840,80.4
2025-12-01T15:24:00Z,C,2025-12-19,6840,81.1
2025-12-01T15:25:00Z,C,2025-12-19,6840,80.75
2025-12-01T15:26:00Z,C,2025-12-19,6840,80.75
2025-12-01T15:27:00Z,C,2025-12-19,6840,81.4
2025-12-01T15:28:00Z,C,2025-12-19,6840,81
2025-12-01T15:29:00Z,C,2025-12-19,6840,81.5
2025-12-01T15:30:00Z,C,2025-12-19,6840,81.9
2025-12-01T15:31:00Z,C,2025-12-19,6840,81.45
2025-12-01T15:32:00Z,C,2025-12-19,6840,80.3
2025-12-01T15:33:00Z,C,2025-12-19,6840,80.15
2025-12-01T15:34:00Z,C,2025-12-19,6840,80.1
2025-12-01T15:35:00Z,C,2025-12-19,6840,80.7
2025-12-01T15:36:00Z,C,2025-12-19,6840,81.35
2025-12-01T15:37:00Z,C,2025-12-19,6840,81.95
2025-12-01T15:38:00Z,C,2025-12-19,6840,81.65
2025-12-01T15:39:00Z,C,2025-12-19,6840,82.5
2025-12-01T15:40:00Z,C,2025-12-19,6840,82.94999999999999
2025-12-01T15:41:00Z,C,2025-12-19,6840,81.44999999999999
2025-12-01T15:42:00Z,C,2025-12-19,6840,81.65
2025-12-01T15:43:00Z,C,2025-12-19,6840,82.25
2025-12-01T15:44:00Z,C,2025-12-19,6840,82.7
2025-12-01T15:45:00Z,C,2025-12-19,6840,82.65
2025-12-01T15:46:00Z,C,2025-12-19,6840,81.44999999999999
2025-12-01T15:47:00Z,C,2025-12-19,6840,80.25
2025-12-01T15:48:00Z,C,2025-12-19,6840,81.25
2025-12-01T15:49:00Z,C,2025-12-19,6840,80.8
2025-12-01T15:50:00Z,C,2025-12-19,6840,80.85
2025-12-01T15:51:00Z,C,2025-12-19,6840,81.25
2025-12-01T15:52:00Z,C,2025-12-19,6840,80.25
2025-12-01T15:53:00Z,C,2025-12-19,6840,79.25
2025-12-01T15:54:00Z,C,2025-12-19,6840,79.3
2025-12-01T15:55:00Z,C,2025-12-19,6840,79.15
2025-12-01T15:56:00Z,C,2025-12-19,6840,78.3
2025-12-01T15:57:00Z,C,2025-12-19,6840,76.85
2025-12-01T15:58:00Z,C,2025-12-19,6840,76.94999999999999
2025-12-01T15:59:00Z,C,2025-12-19,6840,77.19999999999999
2025-12-01T16:00:00Z,C,2025-12-19,6840,80.30000000000001
2025-12-01T16:01:00Z,C,2025-12-19,6840,80.7
2025-12-01T16:02:00Z,C,2025-12-19,6840,80.1
2025-12-01T16:03:00Z,C,2025-12-19,6840,80.25
2025-12-01T16:04:00Z,C,2025-12-19,6840,80.44999999999999
2025-12-01T16:05:00Z,C,2025-12-19,6840,80.35
2025-12-01T16:06:00Z,C,2025-12-19,6840,79.75
2025-12-01T16:07:00Z,C,2025-12-19,6840,79.75
2025-12-01T16:08:00Z,C,2025-12-19,6840,79.55000000000001
2025-12-01T16:09:00Z,C,2025-12-19,6840,79.35
2025-12-01T16:10:00Z,C,2025-12-19,6840,79.35
2025-12-01T16:11:00Z,C,2025-12-19,6840,79.65
2025-12-01T16:12:00Z,C,2025-12-19,6840,78.94999999999999
2025-12-01T16:13:00Z,C,2025-12-19,6840,78.94999999999999
2025-12-01T16:14:00Z,C,2025-12-19,6840,79.35
2025-12-01T16:15:00Z,C,2025-12-19,6840,78.9
2025-12-01T09:31:00Z,P,2025-12-19,6840,100.65
2025-12-01T09:32:00Z,P,2025-12-19,6840,101.85
2025-12-01T09:33:00Z,P,2025-12-19,6840,101
2025-12-01T09:34:00Z,P,2025-12-19,6840,99.35
2025-12-01T09:35:00Z,P,2025-12-19,6840,98.6
2025-12-01T09:36:00Z,P,2025-12-19,6840,98.3
2025-12-01T09:37:00Z,P,2025-12-19,6840,98.5
2025-12-01T09:38:00Z,P,2025-12-19,6840,95.8
2025-12-01T09:39:00Z,P,2025-12-19,6840,95.95
2025-12-01T09:40:00Z,P,2025-12-19,6840,99.69999999999999
2025-12-01T09:41:00Z,P,2025-12-19,6840,99.85
2025-12-01T09:42:00Z,P,2025-12-19,6840,99.2
2025-12-01T09:43:00Z,P,2025-12-19,6840,99.75
2025-12-01T09:44:00Z,P,2025-12-19,6840,102.65
2025-12-01T09:45:00Z,P,2025-12-19,6840,100.7
2025-12-01T09:46:00Z,P,2025-12-19,6840,97.80000000000001
2025-12-01T09:47:00Z,P,2025-12-19,6840,96.94999999999999
2025-12-01T09:48:00Z,P,2025-12-19,6840,94.4
2025-12-01T09:49:00Z,P,2025-12-19,6840,95
2025-12-01T09:50:00Z,P,2025-12-19,6840,95.5
2025-12-01T09:51:00Z,P,2025-12-19,6840,93.05000000000001
2025-12-01T09:52:00Z,P,2025-12-19,6840,92.4
2025-12-01T09:53:00Z,P,2025-12-19,6840,91.69999999999999
2025-12-01T09:54:00Z,P,2025-12-19,6840,91.44999999999999
2025-12-01T09:55:00Z,P,2025-12-19,6840,89.75
2025-12-01T09:56:00Z,P,2025-12-19,6840,88.15
2025-12-01T09:57:00Z,P,2025-12-19,6840,88.15
2025-12-01T09:58:00Z,P,2025-12-19,6840,87.55000000000001
2025-12-01T09:59:00Z,P,2025-12-19,6840,89.25
2025-12-01T10:00:00Z,P,2025-12-19,6840,86.5
2025-12-01T10:01:00Z,P,2025-12-19,6840,87.35
2025-12-01T10:02:00Z,P,2025-12-19,6840,88
2025-12-01T10:03:00Z,P,2025-12-19,6840,89.15
2025-12-01T10:04:00Z,P,2025-12-19,6840,90.85
2025-12-01T10:05:00Z,P,2025-12-19,6840,90.35
2025-12-01T10:06:00Z,P,2025-12-19,6840,90.30000000000001
2025-12-01T10:07:00Z,P,2025-12-19,6840,89.69999999999999
2025-12-01T10:08:00Z,P,2025-12-19,6840,89.55000000000001
2025-12-01T10:09:00Z,P,2025-12-19,6840,89.2
2025-12-01T10:10:00Z,P,2025-12-19,6840,90.4
2025-12-01T10:11:00Z,P,2025-12-19,6840,89.35
2025-12-01T10:12:00Z,P,2025-12-19,6840,90.25
2025-12-01T10:13:00Z,P,2025-12-19,6840,89.5
2025-12-01T10:14:00Z,P,2025-12-19,6840,88.6
2025-12-01T10:15:00Z,P,2025-12-19,6840,90.65
2025-12-01T10:16:00Z,P,2025-12-19,6840,91.6
2025-12-01T10:17:00Z,P,2025-12-19,6840,90.25
2025-12-01T10:18:00Z,P,2025-12-19,6840,91.15
2025-12-01T10:19:00Z,P,2025-12-19,6840,91.05000000000001
2025-12-01T10:20:00Z,P,2025-12-19,6840,90.65
2025-12-01T10:21:00Z,P,2025-12-19,6840,92.25
2025-12-01T10:22:00Z,P,2025-12-19,6840,93.44999999999999
2025-12-01T10:23:00Z,P,2025-12-19,6840,93.9
2025-12-01T10:24:00Z,P,2025-12-19,6840,93.85
2025-12-01T10:25:00Z,P,2025-12-19,6840,94.55000000000001
2025-12-01T10:26:00Z,P,2025-12-19,6840,96.15
2025-12-01T10:27:00Z,P,2025-12-19,6840,95
2025-12-01T10:28:00Z,P,2025-12-19,6840,96.1
2025-12-01T10:29:00Z,P,2025-12-19,6840,95.7
2025-12-01T10:30:00Z,P,2025-12-19,6840,96.75
2025-12-01T10:31:00Z,P,2025-12-19,6840,98.35
2025-12-01T10:32:00Z,P,2025-12-19,6840,96.6
2025-12-01T10:33:00Z,P,2025-12-19,6840,97
2025-12-01T10:34:00Z,P,2025-12-19,6840,98.44999999999999
2025-12-01T10:35:00Z,P,2025-12-19,6840,100.85
2025-12-01T10:36:00Z,P,2025-12-19,6840,100.1
2025-12-01T10:37:00Z,P,2025-12-19,6840,97.1
2025-12-01T10:38:00Z,P,2025-12-19,6840,98.65
2025-12-01T10:39:00Z,P,2025-12-19,6840,96.80000000000001
2025-12-01T10:40:00Z,P,2025-12-19,6840,94.5
2025-12-01T10:41:00Z,P,2025-12-19,6840,95.35
2025-12-01T10:42:00Z,P,2025-12-19,6840,95.35
2025-12-01T10:43:00Z,P,2025-12-19,6840,93.85
2025-12-01T10:44:00Z,P,2025-12-19,6840,95.05000000000001
2025-12-01T10:45:00Z,P,2025-12-19,6840,94.6
2025-12-01T10:46:00Z,P,2025-12-19,6840,93.80000000000001
2025-12-01T10:47:00Z,P,2025-12-19,6840,94.9
2025-12-01T10:48:00Z,P,2025-12-19,6840,95.15
2025-12-01T10:49:00Z,P,2025-12-19,6840,93.95
2025-12-01T10:50:00Z,P,2025-12-19,6840,93.80000000000001
2025-12-01T10:51:00Z,P,2025-12-19,6840,93.05000000000001
2025-12-01T10:52:00Z,P,2025-12-19,6840,90.4
